positive	AMBIENCE#GENERAL	seating	18:25	short and sweet – seating is great:it's romantic,cozy and private.
positive	FOOD#QUALITY	calamari	45:53	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
positive	FOOD#QUALITY	food	59:63	Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.
positive	AMBIENCE#GENERAL	modern Japanese brasserie	32:57	This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!
positive	FOOD#QUALITY	food	4:8	the food is always fresh ...
positive	FOOD#QUALITY	pork croquette sandwich	77:100	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.
positive	FOOD#QUALITY	food	6:10	Great food and the prices are very reasonable.
positive	SERVICE#GENERAL	staff	50:55	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
positive	FOOD#STYLE_OPTIONS	triple color and norwegetan rolls	27:60	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.
positive	DRINKS#PRICES	wine	7:11	Decent wine at reasonable prices.
negative	RESTAURANT#PRICES	place	5:10	This place is not worth the prices.
negative	RESTAURANT#GENERAL	restaurant	21:31	It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.
positive	RESTAURANT#MISCELLANEOUS	Pacifico	0:8	Pacifico is a great place to casually hang out.
positive	FOOD#QUALITY	prixe fixe tasting menu	32:55	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
negative	AMBIENCE#GENERAL	mirrors	22:29	Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.
negative	AMBIENCE#GENERAL	mirrored walls	57:71	This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...
positive	FOOD#QUALITY	hot sauce	84:93	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
positive	FOOD#QUALITY	La Rosa	0:7	La Rosa waltzes in, and I think they are doing it the best.
neutral	FOOD#QUALITY	food	4:8	The food is very good, but not outstanding.
positive	AMBIENCE#GENERAL	Jazz Bar	76:84	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!
positive	AMBIENCE#GENERAL	cigar bar	24:33	Patroon features a nice cigar bar and has great staff.
negative	RESTAURANT#GENERAL	Prune	22:27	Problem is nothing at Prune is particularly memorable.
positive	LOCATION#GENERAL	location	4:12	The location is perfect.
positive	FOOD#QUALITY	meat	4:8	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.
positive	FOOD#QUALITY	food	24:28	No gimmicks here -- the food speaks for itself in its freshness and preparation.
negative	AMBIENCE#GENERAL	vent	60:64	The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.
positive	FOOD#QUALITY	food	24:28	Service here was great, food was fantastic.
negative	FOOD#PRICES	seafood	21:28	Even though its good seafood, the prices are too high.
positive	AMBIENCE#GENERAL	Decor	0:5	Decor is charming.
negative	FOOD#QUALITY	dessert	5:12	skip dessert.
negative	SERVICE#GENERAL	service	8:15	But the service is HORRID!
positive	FOOD#QUALITY	dishes	32:38	Excellent atmosphere, delicious dishes good and friendly service.
neutral	FOOD#QUALITY	Food	0:4	Food was OK.
positive	FOOD#QUALITY	Thai food	35:44	In an area sadly lacking in decent Thai food, this is one of the best spots.
positive	RESTAURANT#GENERAL	place	10:15	Love this place, every time we are in the city this is one of the places we always go.
positive	FOOD#QUALITY	food	34:38	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.
positive	DRINKS#STYLE_OPTIONS	beers	46:51	The bar is very well stocked with interesting beers and well priced wines.
negative	AMBIENCE#GENERAL	mens bathroom	30:43	oh speaking of bathroom , the mens bathroom was disgusting.
positive	FOOD#QUALITY	filet	61:66	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.
negative	DRINKS#QUALITY	bar drinks	4:14	The bar drinks were Eh, ok to say the least.
positive	LOCATION#GENERAL	views	79:84	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
positive	FOOD#QUALITY	meals	31:36	I think I've had some the best meals of my life at minnow.
positive	FOOD#STYLE_OPTIONS	side dishes	4:15	The side dishes were passable, and I did get a refill upon request.
positive	FOOD#QUALITY	Indo Chinese food	0:17	Indo Chinese food, pretty good...
negative	SERVICE#GENERAL	wait-staff	90:100	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.
positive	FOOD#QUALITY	Greek and Cypriot dishes	16:40	All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.
positive	FOOD#QUALITY	food	42:46	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
neutral	LOCATION#GENERAL	spot	60:64	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
positive	FOOD#QUALITY	crabmeat lasagna	18:34	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
positive	FOOD#QUALITY	dishes	4:10	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).
positive	FOOD#QUALITY	hot dogs	4:12	the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.
positive	FOOD#PRICES	food	99:103	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.
negative	AMBIENCE#GENERAL	sitting space	38:51	The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.
positive	FOOD#STYLE_OPTIONS	menu	72:76	The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.
negative	AMBIENCE#GENERAL	bathroom	33:41	Service ok but unfriendly,filthy bathroom.
positive	FOOD#QUALITY	Hot Dogs	7:15	Taking Hot Dogs to the next level
negative	FOOD#QUALITY	eggs benedict	12:25	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
positive	FOOD#PRICES	noodles	53:60	And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).
positive	FOOD#PRICES	food	42:46	Prices are fair across the board for both food and bev.
positive	FOOD#QUALITY	Thai food	14:23	For authentic Thai food, look no further than Toons.
positive	FOOD#QUALITY	japanese food	110:123	The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.
positive	DRINKS#QUALITY	sake	6:10	Great sake!
positive	FOOD#QUALITY	pizza	20:25	Hands down the best pizza on the planet.
neutral	SERVICE#GENERAL	service	4:11	The service is ok, some of the people didn't get what they asked for.
positive	RESTAURANT#GENERAL	Bark	9:13	Going to Bark is always worth the train ride, and will make your tongue and belly very happy!
positive	RESTAURANT#PRICES	place	6:11	Great place, great value.
negative	DRINKS#QUALITY	wines	23:28	Slightly above average wines start at $70+ with only one selection listed at $30+.
positive	RESTAURANT#MISCELLANEOUS	signs	4:9	The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.
negative	SERVICE#GENERAL	bartender	79:88	The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.
positive	AMBIENCE#GENERAL	place	37:42	Over all it was a very nice romantic place .
negative	FOOD#QUALITY	dessserts	47:56	All in all, the food was great (except for the dessserts).
positive	FOOD#QUALITY	rolls	36:41	The sashimi is always fresh and the rolls are innovative and delicious.
negative	FOOD#PRICES	guacamole	29:38	And $11 for a plate of bland guacamole?
positive	SERVICE#GENERAL	service	40:47	Went here last night - nice decor, good service, but the food was surprisingly excellent.
positive	SERVICE#GENERAL	takeout	4:11	The takeout is great too since they give high quality tupperware as well.
positive	SERVICE#GENERAL	server	4:10	Our server was very helpful and friendly.
negative	SERVICE#GENERAL	kitchen	4:11	The kitchen however, is almost always slow.
positive	FOOD#QUALITY	roti rolls	37:47	This is an amazing place to try some roti rolls.
positive	FOOD#STYLE_OPTIONS	rice to fish ration	4:23	The rice to fish ration was also good--they didn't try to overpack the rice.
positive	AMBIENCE#GENERAL	decor	4:9	The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.
positive	SERVICE#GENERAL	service	4:11	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
positive	FOOD#QUALITY	Japanese Tapas	18:32	Consistently good Japanese Tapas.
positive	FOOD#QUALITY	Lamb special	10:22	I had the Lamb special which was perfect.
positive	SERVICE#GENERAL	wait staff	4:14	The wait staff is very courteous and accomodating.
negative	FOOD#PRICES	menu	117:121	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.
negative	FOOD#STYLE_OPTIONS	burgers	20:27	Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.
positive	FOOD#QUALITY	banana tempura	191:205	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
negative	FOOD#QUALITY	stir-fried squid	17:33	Easily the worst stir-fried squid I've ever tasted.
positive	FOOD#QUALITY	food	101:105	Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!
positive	DRINKS#PRICES	wine list	4:13	The wine list is interesting and has many good values.
positive	FOOD#STYLE_OPTIONS	antipasti	40:49	The shrimp scampi was excellent and the antipasti were plentiful.
positive	DRINKS#PRICES	wine selection	37:51	The drinks are always welll made and wine selection is fairly priced.
positive	FOOD#QUALITY	flank steak	18:29	My father had the flank steak which was very good, and my mother had the swordfish.
positive	FOOD#QUALITY	lava cake dessert	4:21	The lava cake dessert was incredible and I recommend it.
positive	AMBIENCE#GENERAL	outdoor seating	72:87	We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.
positive	RESTAURANT#GENERAL	place	17:22	Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.
positive	SERVICE#GENERAL	waiter	31:37	The menu looked great, and the waiter was very nice, but when the food came, it was average.
